"","x"
"10530","MA_10433742g0010"
"10531","MA_10436091g0010"
"10532","MA_14068g0020"
"10533","MA_25253g0010"
"10534","MA_38882g0020"
"10535","MA_62267g0010"
"10536","MA_63442g0010"
"10537","MA_6911g0010"
"10538","MA_10435152g0010"
"10539","MA_132247g0010"
"10540","MA_54017g0010"
"10541","MA_727930g0010"
"10542","MA_767345g0010"
"10543","MA_10426390g0020"
"10544","MA_947523g0010"
"10545","MA_3000363g0010"
"10546","MA_3574g0020"
"10547","MA_10384654g0010"
"10548","MA_477335g0010"
"10549","MA_51728g0020"
"10550","MA_93039g0010"
"10551","MA_99363g0010"
"10552","MA_172215g0010"
"10553","MA_433779g0010"
"10554","MA_10425836g0010"
"10555","MA_10096934g0010"
"10556","MA_161562g0010"
"10557","MA_16922g0010"
"10558","MA_198319g0010"
"10559","MA_211896g0010"
"10560","MA_10120109g0010"
"10561","MA_10429171g0010"
"10562","MA_604033g0010"
"10563","MA_9716068g0010"
"10564","MA_17791g0010"
"10565","MA_10171844g0010"
"10566","MA_10427295g0010"
"10567","MA_459495g0010"
"10568","MA_493516g0010"
"10569","MA_175547g0010"
"10570","MA_260744g0010"
"10571","MA_97681g0010"
"10572","MA_61758g0010"
"10573","MA_123163g0010"
"10574","MA_10436088g0010"
"10575","MA_30905g0010"
"10576","MA_56922g0010"
"10577","MA_10391344g0010"
"10578","MA_10427593g0010"
"10579","MA_41445g0010"
"10580","MA_10427964g0010"
"10581","MA_540111g0010"
"10582","MA_348255g0010"
"10583","MA_195373g0010"
"10584","MA_10425937g0010"
"10585","MA_10429754g0010"
"10586","MA_66549g0010"
"10587","MA_88519g0010"
"10588","MA_10427017g0010"
"10589","MA_10435208g0010"
"10590","MA_106936g0010"
"10591","MA_211932g0010"
"10592","MA_245601g0010"
"10593","MA_3509g0010"
"10594","MA_530154g0010"
"10595","MA_556757g0010"
"10596","MA_6382703g0010"
"10597","MA_9560594g0010"
"10598","MA_437051g0010"
"10599","MA_2487g0010"
"10600","MA_10426023g0010"
"10601","MA_10434622g0020"
"10602","MA_456384g0010"
"10603","MA_10427459g0010"
"10604","MA_10435529g0010"
"10605","MA_15599g0010"
"10606","MA_18042g0010"
"10607","MA_20287g0010"
"10608","MA_52285g0010"
"10609","MA_61037g0010"
"10610","MA_8555g0010"
"10611","MA_10436578g0010"
"10612","MA_148355g0010"
"10613","MA_369206g0010"
"10614","MA_867493g0010"
"10615","MA_915540g0010"
"10616","MA_9981624g0010"
"10617","MA_10035305g0010"
"10618","MA_10157g0010"
"10619","MA_10323238g0010"
"10620","MA_10428924g0020"
"10621","MA_10435907g0010"
"10622","MA_173456g0010"
"10623","MA_4784801g0010"
"10624","MA_8977g0020"
"10625","MA_91773g0010"
"10626","MA_10430664g0020"
"10627","MA_281268g0010"
"10628","MA_10434187g0030"
"10629","MA_8931345g0010"
"10630","MA_14844g0010"
"10631","MA_68401g0010"
"10632","MA_91889g0010"
"10633","MA_184868g0010"
"10634","MA_10428490g0010"
"10635","MA_10431057g0010"
"10636","MA_10433575g0010"
"10637","MA_120403g0010"
"10638","MA_123124g0020"
"10639","MA_675192g0010"
"10640","MA_68449g0010"
"10641","MA_10328880g0010"
"10642","MA_10428351g0010"
"10643","MA_107948g0010"
"10644","MA_14333g0020"
"10645","MA_170713g0010"
"10646","MA_302902g0010"
"10647","MA_6588g0010"
"10648","MA_7674884g0010"
"10649","MA_82878g0010"
"10650","MA_10432783g0020"
"10651","MA_13416g0010"
"10652","MA_283144g0010"
"10653","MA_7981g0010"
"10654","MA_10436933g0020"
"10655","MA_10436942g0010"
"10656","MA_206779g0010"
"10657","MA_10426092g0030"
"10658","MA_10435701g0010"
"10659","MA_24475g0010"
"10660","MA_885398g0010"
"10661","MA_10427774g0030"
"10662","MA_10429759g0010"
"10663","MA_10434055g0010"
"10664","MA_19127g0010"
"10665","MA_3651g0010"
"10666","MA_41733g0010"
"10667","MA_427508g0010"
"10668","MA_10337467g0010"
"10669","MA_10433410g0010"
"10670","MA_673025g0010"
"10671","MA_10002g0020"
"10672","MA_10426117g0010"
"10673","MA_10432366g0010"
"10674","MA_10436733g0010"
"10675","MA_108626g0020"
"10676","MA_20406g0010"
"10677","MA_27939g0010"
"10678","MA_40151g0020"
"10679","MA_76825g0010"
"10680","MA_921344g0010"
"10681","MA_10426966g0010"
"10682","MA_10323097g0010"
"10683","MA_42151g0010"
"10684","MA_186568g0010"
"10685","MA_10426943g0010"
"10686","MA_104339g0010"
"10687","MA_10436040g0030"
"10688","MA_154438g0010"
"10689","MA_169299g0010"
"10690","MA_54382g0010"
"10691","MA_58098g0010"
"10692","MA_121751g0010"
"10693","MA_408329g0010"
"10694","MA_907533g0010"
"10695","MA_9751563g0010"
"10696","MA_1166086g0010"
"10697","MA_26037g0010"
"10698","MA_10436816g0010"
"10699","MA_962052g0010"
"10700","MA_10430504g0020"
"10701","MA_58934g0010"
"10702","MA_10061g0010"
"10703","MA_10251095g0010"
"10704","MA_10333305g0010"
"10705","MA_10426104g0010"
"10706","MA_10437053g0010"
"10707","MA_7328695g0010"
"10708","MA_167502g0020"
"10709","MA_35894g0020"
"10710","MA_97016g0010"
"10711","MA_10427281g0010"
"10712","MA_17721g0010"
"10713","MA_10434075g0010"
"10714","MA_10430280g0020"
"10715","MA_88787g0010"
"10716","MA_10431114g0020"
"10717","MA_101446g0010"
"10718","MA_589906g0010"
"10719","MA_9139232g0010"
"10720","MA_7109889g0010"
"10721","MA_79811g0010"
"10722","MA_106351g0010"
"10723","MA_10437156g0010"
"10724","MA_30664g0010"
"10725","MA_10693g0010"
"10726","MA_306022g0010"
"10727","MA_18055g0010"
"10728","MA_9853386g0010"
"10729","MA_176963g0010"
"10730","MA_164228g0010"
"10731","MA_72007g0010"
"10732","MA_57932g0010"
"10733","MA_10426307g0010"
"10734","MA_102054g0010"
"10735","MA_10426087g0010"
"10736","MA_10427682g0010"
"10737","MA_10434945g0010"
"10738","MA_126568g0010"
"10739","MA_183840g0010"
"10740","MA_18969g0010"
"10741","MA_189742g0010"
"10742","MA_1954g0010"
"10743","MA_297507g0010"
"10744","MA_9152101g0010"
"10745","MA_92853g0010"
"10746","MA_10436315g0010"
"10747","MA_107746g0010"
"10748","MA_11989g0020"
"10749","MA_159535g0010"
"10750","MA_198191g0010"
"10751","MA_19950g0010"
"10752","MA_256440g0010"
"10753","MA_600146g0010"
"10754","MA_10198955g0010"
"10755","MA_2176g0010"
"10756","MA_637695g0010"
"10757","MA_10431176g0010"
"10758","MA_10434727g0010"
"10759","MA_65998g0010"
"10760","MA_85544g0010"
"10761","MA_7183g0010"
"10762","MA_21538g0020"
"10763","MA_9852g0010"
"10764","MA_83793g0010"
"10765","MA_10429017g0010"
"10766","MA_75826g0010"
"10767","MA_8503923g0010"
"10768","MA_107443g0010"
"10769","MA_135627g0010"
"10770","MA_50023g0010"
"10771","MA_59900g0010"
"10772","MA_872728g0010"
"10773","MA_97574g0010"
"10774","MA_162923g0010"
"10775","MA_172748g0010"
"10776","MA_81219g0020"
"10777","MA_10264676g0010"
"10778","MA_10429755g0010"
"10779","MA_10428868g0010"
"10780","MA_703739g0010"
"10781","MA_10432693g0010"
"10782","MA_6389073g0010"
"10783","MA_9938773g0010"
"10784","MA_74441g0010"
"10785","MA_10182631g0010"
"10786","MA_10433783g0010"
"10787","MA_115537g0010"
"10788","MA_139873g0010"
"10789","MA_186340g0010"
"10790","MA_21256g0010"
"10791","MA_431548g0010"
"10792","MA_488410g0010"
"10793","MA_9045465g0010"
"10794","MA_9347352g0010"
"10795","MA_10427358g0020"
"10796","MA_10431956g0010"
"10797","MA_10434659g0010"
"10798","MA_10437038g0020"
"10799","MA_785562g0010"
"10800","MA_10433229g0010"
"10801","MA_10427942g0020"
"10802","MA_10434427g0010"
"10803","MA_91036g0010"
"10804","MA_218305g0010"
"10805","MA_10427612g0010"
"10806","MA_10430305g0010"
"10807","MA_111138g0010"
"10808","MA_111475g0010"
"10809","MA_325926g0010"
"10810","MA_35821g0010"
"10811","MA_10431032g0010"
"10812","MA_10192750g0010"
"10813","MA_10238123g0010"
"10814","MA_10397424g0010"
"10815","MA_10428947g0010"
"10816","MA_10433842g0010"
"10817","MA_109703g0010"
"10818","MA_11149g0010"
"10819","MA_113573g0010"
"10820","MA_205964g0010"
"10821","MA_4829833g0010"
"10822","MA_48816g0010"
"10823","MA_79012g0010"
"10824","MA_87828g0010"
"10825","MA_960018g0020"
"10826","MA_10432371g0010"
"10827","MA_162076g0010"
"10828","MA_24529g0010"
"10829","MA_39877g0010"
"10830","MA_4663009g0010"
"10831","MA_54846g0010"
"10832","MA_9952302g0010"
"10833","MA_16366g0010"
"10834","MA_10433869g0010"
"10835","MA_136668g0010"
"10836","MA_1107193g0010"
"10837","MA_65213g0010"
"10838","MA_19778g0020"
"10839","MA_7140g0010"
"10840","MA_16489g0010"
"10841","MA_9381437g0010"
"10842","MA_9080106g0010"
"10843","MA_9978796g0010"
"10844","MA_6701g0010"
"10845","MA_3081g0010"
"10846","MA_68105g0010"
"10847","MA_925722g0010"
"10848","MA_10373191g0010"
"10849","MA_357774g0010"
"10850","MA_52474g0010"
"10851","MA_8219061g0010"
"10852","MA_10350490g0010"
"10853","MA_10436538g0010"
"10854","MA_132211g0010"
"10855","MA_20735g0010"
"10856","MA_70676g0010"
"10857","MA_10025286g0010"
"10858","MA_10435268g0010"
"10859","MA_10436803g0010"
"10860","MA_124506g0010"
"10861","MA_480998g0010"
"10862","MA_59438g0010"
"10863","MA_82007g0010"
"10864","MA_9262233g0010"
"10865","MA_10428611g0010"
"10866","MA_10430149g0010"
"10867","MA_20288g0010"
"10868","MA_80523g0010"
"10869","MA_102771g0010"
"10870","MA_10435699g0010"
"10871","MA_57615g0010"
"10872","MA_5494343g0010"
"10873","MA_81639g0010"
"10874","MA_30455g0010"
"10875","MA_9287081g0010"
"10876","MA_68436g0020"
"10877","MA_122608g0010"
"10878","MA_67650g0010"
"10879","MA_10432131g0020"
"10880","MA_10436165g0010"
"10881","MA_100190g0010"
"10882","MA_10432144g0020"
"10883","MA_10434030g0010"
"10884","MA_10436595g0010"
"10885","MA_120684g0010"
"10886","MA_53772g0020"
"10887","MA_68445g0010"
"10888","MA_10431469g0010"
"10889","MA_10338186g0010"
"10890","MA_10431534g0030"
"10891","MA_10434688g0010"
"10892","MA_114934g0010"
"10893","MA_118719g0010"
"10894","MA_18376g0010"
"10895","MA_495376g0010"
"10896","MA_55673g0010"
"10897","MA_947116g0010"
"10898","MA_96911g0010"
"10899","MA_98008g0010"
"10900","MA_10434613g0020"
"10901","MA_585215g0010"
"10902","MA_10426733g0010"
"10903","MA_9838325g0010"
"10904","MA_19363g0010"
"10905","MA_5147g0010"
"10906","MA_62342g0010"
"10907","MA_9261976g0010"
"10908","MA_19913g0010"
"10909","MA_9906723g0010"
"10910","MA_92240g0010"
"10911","MA_402876g0010"
"10912","MA_10364181g0060"
"10913","MA_10425872g0010"
"10914","MA_10425902g0010"
"10915","MA_10428258g0010"
"10916","MA_10430631g0010"
"10917","MA_10433056g0010"
"10918","MA_10433644g0010"
"10919","MA_10433849g0010"
"10920","MA_10434502g0010"
"10921","MA_10434764g0010"
"10922","MA_111099g0010"
"10923","MA_12503g0010"
"10924","MA_141733g0010"
"10925","MA_18280g0010"
"10926","MA_2208g0010"
"10927","MA_32388g0010"
"10928","MA_598246g0010"
"10929","MA_6483g0010"
"10930","MA_9272140g0010"
"10931","MA_93471g0010"
"10932","MA_101796g0010"
"10933","MA_10427635g0010"
"10934","MA_10436820g0010"
"10935","MA_112051g0010"
"10936","MA_117880g0010"
"10937","MA_131181g0010"
"10938","MA_13274g0010"
"10939","MA_137856g0010"
"10940","MA_20176g0010"
"10941","MA_204198g0010"
"10942","MA_5873226g0010"
"10943","MA_8219281g0010"
"10944","MA_8868388g0010"
"10945","MA_9159528g0010"
"10946","MA_9218716g0010"
"10947","MA_98273g0010"
"10948","MA_9958360g0010"
"10949","MA_115731g0010"
"10950","MA_138523g0010"
"10951","MA_6357g0010"
"10952","MA_10428768g0010"
"10953","MA_10436983g0020"
"10954","MA_139682g0010"
"10955","MA_45288g0010"
"10956","MA_10122399g0010"
"10957","MA_170639g0010"
"10958","MA_50249g0010"
"10959","MA_137323g0010"
"10960","MA_53566g0010"
"10961","MA_130453g0010"
"10962","MA_118076g0010"
"10963","MA_41114g0010"
"10964","MA_56828g0010"
"10965","MA_10433250g0020"
"10966","MA_123833g0010"
"10967","MA_686563g0010"
"10968","MA_368192g0010"
"10969","MA_130835g0010"
"10970","MA_10432100g0020"
"10971","MA_253528g0010"
"10972","MA_138983g0010"
"10973","MA_914g0010"
"10974","MA_10427174g0010"
"10975","MA_10433340g0010"
"10976","MA_10434805g0020"
"10977","MA_10435805g0010"
"10978","MA_418978g0010"
"10979","MA_64225g0010"
"10980","MA_10428287g0010"
"10981","MA_86318g0010"
"10982","MA_893g0010"
"10983","MA_10427590g0020"
"10984","MA_10430947g0010"
"10985","MA_12771g0010"
"10986","MA_172105g0010"
"10987","MA_19813g0020"
"10988","MA_25504g0010"
"10989","MA_3907g0010"
"10990","MA_483998g0020"
"10991","MA_8546g0010"
"10992","MA_10370743g0010"
"10993","MA_10432683g0010"
"10994","MA_10433822g0010"
"10995","MA_1086427g0010"
"10996","MA_182918g0010"
"10997","MA_287168g0010"
"10998","MA_88369g0010"
"10999","MA_171587g0010"
"11000","MA_88069g0010"
"11001","MA_10303844g0010"
"11002","MA_6728528g0010"
"11003","MA_8319422g0010"
"11004","MA_8781980g0010"
"11005","MA_165537g0010"
"11006","MA_81831g0010"
"11007","MA_10427153g0010"
"11008","MA_292549g0010"
"11009","MA_154g0010"
"11010","MA_3370g0010"
"11011","MA_81763g0010"
"11012","MA_121263g0010"
"11013","MA_73880g0010"
"11014","MA_10436408g0010"
"11015","MA_8382066g0010"
"11016","MA_133607g0010"
"11017","MA_456127g0010"
"11018","MA_5079g0010"
"11019","MA_74360g0010"
"11020","MA_10433429g0010"
"11021","MA_14170g0010"
"11022","MA_19954g0010"
"11023","MA_407g0010"
"11024","MA_5629699g0010"
"11025","MA_9295389g0010"
"11026","MA_958274g0010"
"11027","MA_162825g0010"
"11028","MA_177103g0010"
"11029","MA_180273g0010"
"11030","MA_10430160g0010"
"11031","MA_13178g0010"
"11032","MA_10427390g0020"
"11033","MA_10432195g0020"
"11034","MA_10433089g0010"
"11035","MA_10433395g0010"
"11036","MA_10433419g0010"
"11037","MA_113484g0010"
"11038","MA_115880g0010"
"11039","MA_17503g0010"
"11040","MA_18050g0020"
"11041","MA_229452g0010"
"11042","MA_24477g0010"
"11043","MA_4353361g0010"
"11044","MA_462223g0010"
"11045","MA_61553g0010"
"11046","MA_8732g0010"
"11047","MA_91956g0010"
"11048","MA_955078g0010"
"11049","MA_10117g0030"
"11050","MA_4969g0010"
"11051","MA_5397325g0010"
"11052","MA_850837g0010"
"11053","MA_9873718g0020"
"11054","MA_7140895g0010"
"11055","MA_10427274g0010"
"11056","MA_10427823g0010"
"11057","MA_10432109g0010"
"11058","MA_12186g0010"
"11059","MA_365769g0010"
"11060","MA_65498g0010"
"11061","MA_955041g0010"
"11062","MA_10428807g0010"
"11063","MA_10429034g0010"
"11064","MA_10435138g0010"
"11065","MA_9020289g0010"
"11066","MA_10433232g0010"
"11067","MA_19206g0010"
"11068","MA_10429133g0010"
"11069","MA_16264g0010"
"11070","MA_10428261g0010"
"11071","MA_10429049g0010"
"11072","MA_10425822g0010"
"11073","MA_10434377g0020"
"11074","MA_890242g0010"
"11075","MA_13360g0010"
"11076","MA_89233g0010"
"11077","MA_25177g0010"
"11078","MA_3692g0010"
"11079","MA_9868712g0010"
"11080","MA_800932g0010"
"11081","MA_25588g0010"
"11082","MA_9742887g0010"
"11083","MA_10430304g0010"
"11084","MA_10430607g0010"
"11085","MA_10430790g0030"
"11086","MA_10432437g0010"
"11087","MA_10436078g0010"
"11088","MA_10436581g0010"
"11089","MA_1077619g0010"
"11090","MA_11233g0040"
"11091","MA_120861g0010"
"11092","MA_126148g0010"
"11093","MA_17425g0010"
"11094","MA_17795g0010"
"11095","MA_250841g0010"
"11096","MA_372094g0010"
"11097","MA_427539g0010"
"11098","MA_69854g0010"
"11099","MA_71872g0010"
"11100","MA_735g0010"
"11101","MA_8528837g0010"
"11102","MA_8718849g0010"
"11103","MA_88625g0010"
"11104","MA_10092337g0010"
"11105","MA_10370531g0010"
"11106","MA_10426850g0010"
"11107","MA_10433799g0010"
"11108","MA_10437241g0010"
"11109","MA_10537g0010"
"11110","MA_178260g0010"
"11111","MA_209092g0010"
"11112","MA_3282567g0010"
"11113","MA_356813g0010"
"11114","MA_58710g0010"
"11115","MA_59688g0010"
"11116","MA_8842289g0010"
"11117","MA_105684g0010"
"11118","MA_281207g0010"
"11119","MA_543156g0010"
"11120","MA_252926g0010"
"11121","MA_10276022g0010"
"11122","MA_10375758g0010"
"11123","MA_189927g0010"
"11124","MA_289808g0010"
"11125","MA_495594g0010"
"11126","MA_132021g0010"
"11127","MA_53784g0020"
"11128","MA_6930g0010"
"11129","MA_83723g0010"
"11130","MA_9051g0020"
"11131","MA_13356g0010"
"11132","MA_875959g0010"
"11133","MA_918490g0010"
"11134","MA_348449g0010"
"11135","MA_10429094g0010"
"11136","MA_4992g0010"
"11137","MA_96623g0010"
"11138","MA_945343g0010"
"11139","MA_10435498g0010"
"11140","MA_10436427g0010"
"11141","MA_133071g0010"
"11142","MA_139670g0010"
"11143","MA_834121g0010"
"11144","MA_8873395g0010"
"11145","MA_168592g0010"
"11146","MA_3569402g0010"
"11147","MA_138256g0010"
"11148","MA_665833g0010"
"11149","MA_10429819g0010"
"11150","MA_826437g0010"
"11151","MA_33148g0010"
"11152","MA_181338g0010"
"11153","MA_103508g0010"
"11154","MA_26948g0010"
"11155","MA_88184g0010"
"11156","MA_607280g0010"
"11157","MA_2329g0010"
"11158","MA_342670g0010"
"11159","MA_10339961g0010"
"11160","MA_10432594g0010"
"11161","MA_44157g0010"
"11162","MA_7938640g0010"
"11163","MA_10016128g0010"
"11164","MA_11306g0010"
"11165","MA_3179g0020"
"11166","MA_864811g0010"
"11167","MA_10173310g0010"
"11168","MA_210881g0010"
"11169","MA_8507594g0010"
"11170","MA_9398264g0010"
"11171","MA_10427302g0010"
"11172","MA_10427376g0010"
"11173","MA_154719g0010"
"11174","MA_7616g0010"
"11175","MA_10429187g0010"
"11176","MA_10437266g0010"
"11177","MA_165748g0010"
"11178","MA_18827g0020"
"11179","MA_19558g0010"
"11180","MA_57254g0010"
"11181","MA_10437001g0040"
"11182","MA_15253g0010"
"11183","MA_93185g0010"
"11184","MA_10165642g0010"
"11185","MA_10428137g0010"
"11186","MA_10433327g0010"
"11187","MA_182017g0010"
"11188","MA_10427795g0010"
"11189","MA_10435781g0010"
"11190","MA_10427426g0010"
"11191","MA_107941g0010"
"11192","MA_331768g0010"
"11193","MA_6968g0010"
"11194","MA_13490g0020"
"11195","MA_65346g0010"
"11196","MA_3402g0010"
"11197","MA_831770g0010"
"11198","MA_10426585g0010"
"11199","MA_10428638g0010"
"11200","MA_30959g0010"
"11201","MA_178744g0010"
"11202","MA_717929g0010"
"11203","MA_10426622g0010"
"11204","MA_304461g0010"
"11205","MA_10432188g0010"
"11206","MA_10432448g0010"
"11207","MA_10436379g0020"
"11208","MA_10436380g0020"
"11209","MA_10437202g0020"
"11210","MA_128429g0010"
"11211","MA_23553g0010"
"11212","MA_26311g0010"
"11213","MA_353910g0010"
"11214","MA_10426457g0010"
"11215","MA_10434838g0010"
"11216","MA_168879g0020"
"11217","MA_190693g0010"
"11218","MA_10434575g0010"
"11219","MA_10431564g0010"
"11220","MA_121302g0010"
"11221","MA_7515g0010"
"11222","MA_918048g0010"
"11223","MA_508435g0010"
"11224","MA_10431838g0020"
"11225","MA_10433815g0020"
"11226","MA_909581g0010"
"11227","MA_10211598g0010"
"11228","MA_88098g0010"
"11229","MA_130334g0010"
"11230","MA_20247g0020"
"11231","MA_84673g0010"
"11232","MA_10431468g0010"
"11233","MA_138612g0010"
"11234","MA_1477g0010"
"11235","MA_181877g0010"
"11236","MA_18349g0010"
"11237","MA_19229g0020"
"11238","MA_19757g0010"
"11239","MA_21335g0010"
"11240","MA_277563g0010"
"11241","MA_2833g0020"
"11242","MA_536906g0010"
"11243","MA_62500g0010"
"11244","MA_8498773g0010"
"11245","MA_93349g0010"
"11246","MA_95383g0020"
"11247","MA_10435368g0020"
"11248","MA_183304g0010"
"11249","MA_3797370g0010"
"11250","MA_384036g0010"
"11251","MA_459901g0010"
"11252","MA_5183g0020"
"11253","MA_330891g0010"
"11254","MA_3942g0020"
"11255","MA_8298525g0010"
"11256","MA_849064g0010"
"11257","MA_101972g0010"
"11258","MA_101658g0010"
"11259","MA_10428915g0010"
"11260","MA_10429580g0010"
"11261","MA_10432483g0010"
"11262","MA_10435846g0010"
"11263","MA_112342g0010"
"11264","MA_134044g0010"
"11265","MA_350032g0010"
"11266","MA_3615g0020"
"11267","MA_103411g0010"
"11268","MA_10431917g0010"
"11269","MA_121247g0010"
"11270","MA_62640g0010"
"11271","MA_89582g0010"
"11272","MA_10342g0010"
"11273","MA_10431324g0020"
"11274","MA_137064g0010"
"11275","MA_69227g0010"
"11276","MA_83196g0010"
"11277","MA_103900g0010"
"11278","MA_17033g0010"
"11279","MA_10427251g0010"
"11280","MA_20247g0030"
"11281","MA_101113g0020"
"11282","MA_10429884g0020"
"11283","MA_745g0010"
"11284","MA_10427668g0010"
"11285","MA_268229g0010"
"11286","MA_9568558g0010"
"11287","MA_10426414g0010"
"11288","MA_101405g0010"
"11289","MA_20197g0010"
"11290","MA_280158g0010"
"11291","MA_376653g0010"
"11292","MA_84103g0010"
"11293","MA_77222g0010"
"11294","MA_7981058g0010"
"11295","MA_9373191g0010"
"11296","MA_10386162g0010"
"11297","MA_41274g0010"
"11298","MA_10239006g0010"
"11299","MA_110995g0010"
"11300","MA_9297837g0010"
"11301","MA_9676g0010"
"11302","MA_99015g0010"
"11303","MA_10431052g0020"
"11304","MA_10425830g0010"
"11305","MA_10434544g0010"
"11306","MA_105019g0010"
"11307","MA_107641g0010"
"11308","MA_111912g0010"
"11309","MA_120222g0010"
"11310","MA_124616g0010"
"11311","MA_16104g0010"
"11312","MA_167384g0010"
"11313","MA_172342g0010"
"11314","MA_256511g0010"
"11315","MA_36909g0010"
"11316","MA_45470g0010"
"11317","MA_48878g0010"
"11318","MA_95662g0010"
"11319","MA_10110274g0010"
"11320","MA_10333250g0010"
"11321","MA_10428429g0010"
"11322","MA_10436478g0020"
"11323","MA_121161g0010"
"11324","MA_830663g0010"
"11325","MA_10426680g0010"
"11326","MA_8581277g0010"
"11327","MA_27783g0010"
"11328","MA_64490g0010"
"11329","MA_18755g0010"
"11330","MA_10432547g0010"
"11331","MA_8678g0010"
"11332","MA_10379814g0010"
"11333","MA_88311g0010"
"11334","MA_100751g0010"
"11335","MA_10427249g0010"
"11336","MA_18041g0010"
"11337","MA_74917g0020"
"11338","MA_92507g0010"
"11339","MA_10427738g0010"
"11340","MA_406151g0010"
"11341","MA_10433440g0020"
"11342","MA_72332g0010"
"11343","MA_10435834g0010"
"11344","MA_1189g0010"
"11345","MA_178956g0010"
"11346","MA_37473g0010"
"11347","MA_401711g0010"
"11348","MA_6857309g0010"
"11349","MA_10431932g0010"
"11350","MA_10430514g0010"
"11351","MA_165800g0010"
"11352","MA_63057g0020"
"11353","MA_10436040g0020"
